method,layout_index,in_sample,gap_bin,gap_percent,n_candidates,solver,tolerance,finite,success,visited_count,worst_distance,path_length,elapsed_seconds,nfev,error,target_1_distance,target_2_distance,target_3_distance,target_4_distance
analytic_multi,281,True,1–<5%,4.577241545305448,2,rk4_1000,0.05,True,True,4,0.0454007725706074,1.2104589896243212,0.02757866399952036,4000,,0.029665880965500647,0.0454007725706074,0.004180453657031733,0.001655386990474828
analytic_multi,954,True,<1%,0.27071468631225715,2,rk4_1000,0.02,True,False,0,0.3767497042400534,1.3716797416510005,0.02757866399952036,4000,,0.3767497042400534,0.052015176307840263,0.03173791166558274,0.1327655531687093
analytic_multi,954,True,<1%,0.27071468631225715,2,rk4_1000,0.05,True,False,1,0.3767497042400534,1.3716797416510005,0.02757866399952036,4000,,0.3767497042400534,0.052015176307840263,0.03173791166558274,0.1327655531687093
analytic_multi,12,False,1–<5%,4.209202621199474,3,rk4_2000,0.02,True,False,2,0.1793284178794556,1.1476940436108887,0.052404066000235616,8000,,0.0025675844057045324,0.0005285881194706277,0.1793284178794556,0.023326101347482215
analytic_multi,12,False,1–<5%,4.209202621199474,3,rk4_2000,0.05,True,False,3,0.1793284178794556,1.1476940436108887,0.052404066000235616,8000,,0.0025675844057045324,0.0005285881194706277,0.1793284178794556,0.023326101347482215
analytic_multi,20,False,1–<5%,1.2884363003385566,3,rk4_2000,0.02,True,False,2,0.40502192655044694,1.7145089315084228,0.052404066000235616,8000,,0.40502192655044694,0.40318694032751634,0.0027205694641702378,0.0005983680155596732
analytic_multi,20,False,1–<5%,1.2884363003385566,3,rk4_2000,0.05,True,False,2,0.40502192655044694,1.7145089315084228,0.052404066000235616,8000,,0.40502192655044694,0.40318694032751634,0.0027205694641702378,0.0005983680155596732
analytic_multi,281,True,1–<5%,4.577241545305448,2,rk4_2000,0.02,True,False,3,0.04276331847942902,1.248140848792756,0.052404066000235616,8000,,0.012672337550980236,0.0035525843121152214,0.04276331847942902,0.0017597472729049463
analytic_multi,281,True,1–<5%,4.577241545305448,2,rk4_2000,0.05,True,True,4,0.04276331847942902,1.248140848792756,0.052404066000235616,8000,,0.012672337550980236,0.0035525843121152214,0.04276331847942902,0.0017597472729049463
analytic_multi,954,True,<1%,0.27071468631225715,2,rk4_2000,0.02,True,False,0,0.38083961568297825,1.3670653299636704,0.052404066000235616,8000,,0.03102301044359853,0.16817769444425043,0.38083961568297825,0.04862906487316905
analytic_multi,954,True,<1%,0.27071468631225715,2,rk4_2000,0.05,True,False,2,0.38083961568297825,1.3670653299636704,0.052404066000235616,8000,,0.03102301044359853,0.16817769444425043,0.38083961568297825,0.04862906487316905
analytic_multi,12,False,1–<5%,4.209202621199474,3,rk4_4000,0.02,True,False,2,0.17919609288527458,1.1476087445601952,0.1026684992493756,16000,,0.0025290208754461005,0.0005470623096807176,0.17919609288527458,0.023286971517641017
analytic_multi,12,False,1–<5%,4.209202621199474,3,rk4_4000,0.05,True,False,3,0.17919609288527458,1.1476087445601952,0.1026684992493756,16000,,0.0025290208754461005,0.0005470623096807176,0.17919609288527458,0.023286971517641017
analytic_multi,20,False,1–<5%,1.2884363003385566,3,rk4_4000,0.02,True,False,2,0.4049243817753767,1.7142714699271229,0.1026684992493756,16000,,0.4049243817753767,0.403120766515976,0.0027538260355405605,0.000786583690459934
analytic_multi,20,False,1–<5%,1.2884363003385566,3,rk4_4000,0.05,True,False,2,0.4049243817753767,1.7142714699271229,0.1026684992493756,16000,,0.4049243817753767,0.403120766515976,0.0027538260355405605,0.000786583690459934
analytic_multi,281,True,1–<5%,4.577241545305448,2,rk4_4000,0.02,True,False,2,0.057356718328621784,1.2060884761268997,0.1026684992493756,16000,,0.03772587817819428,0.057356718328621784,0.005365107306282361,0.0017075676489068786
analytic_multi,281,True,1–<5%,4.577241545305448,2,rk4_4000,0.05,True,False,3,0.057356718328621784,1.2060884761268997,0.1026684992493756,16000,,0.03772587817819428,0.057356718328621784,0.005365107306282361,0.0017075676489068786
