method,layout_index,in_sample,gap_bin,gap_percent,n_candidates,tolerance,classification,numerically_agreed,dop_agreed,rk4_agreed,single_control_ok,single_exact_max_error,dop_position_delta,dop_distance_delta,metric_grid_distance_delta,rk4_last_position_delta,rk4_last_distance_delta,rk4_vs_dop_position_delta,rk4_vs_dop_distance_delta,dop_tight_success,dop_tight_worst_distance,rk4_coarsest_steps,rk4_highest_steps,rk4_coarsest_worst_distance,rk4_high_worst_distance,error
analytic_single,379,True,<1%,0.23550698118459043,4,0.02,PASS_STABLE,True,True,True,True,1.2670655869532562e-15,0.0,0.0,0.0,0.00012464020659336706,5.605314503903858e-05,5.201565491648828e-05,5.35289589268936e-05,True,1.072098405376252e-15,1000,8000,0.00037922166987724456,5.352895892725442e-05,
analytic_single,379,True,<1%,0.23550698118459043,4,0.05,PASS_STABLE,True,True,True,True,1.2670655869532562e-15,0.0,0.0,0.0,0.00012464020659336706,5.605314503903858e-05,5.201565491648828e-05,5.35289589268936e-05,True,1.072098405376252e-15,1000,8000,0.00037922166987724456,5.352895892725442e-05,
analytic_single,391,True,1–<5%,1.2760617189156362,3,0.02,PASS_STABLE,True,True,True,True,1.4475537224895361e-15,0.0,0.0,0.0,0.0001524700349373595,0.00012637656306482852,7.422009181513077e-05,7.271645949823185e-05,True,1.336885555457667e-15,1000,8000,0.00045836839168217477,7.271645949956874e-05,
analytic_single,391,True,1–<5%,1.2760617189156362,3,0.05,PASS_STABLE,True,True,True,True,1.4475537224895361e-15,0.0,0.0,0.0,0.0001524700349373595,0.00012637656306482852,7.422009181513077e-05,7.271645949823185e-05,True,1.336885555457667e-15,1000,8000,0.00045836839168217477,7.271645949956874e-05,
analytic_single,418,True,1–<5%,3.0947959284177475,2,0.02,PASS_STABLE,True,True,True,True,1.3334236103572998e-15,0.0,0.0,0.0,0.0001277659673744565,0.00010369826837870736,4.52835301928653e-05,3.349448821792623e-05,True,1.2212453270876722e-15,1000,8000,0.00045604907458989674,3.349448821792623e-05,
analytic_single,418,True,1–<5%,3.0947959284177475,2,0.05,PASS_STABLE,True,True,True,True,1.3334236103572998e-15,0.0,0.0,0.0,0.0001277659673744565,0.00010369826837870736,4.52835301928653e-05,3.349448821792623e-05,True,1.2212453270876722e-15,1000,8000,0.00045604907458989674,3.349448821792623e-05,
analytic_single,428,True,1–<5%,2.5992033139839545,2,0.02,PASS_STABLE,True,True,True,True,1.3414875847488985e-15,0.0,0.0,0.0,7.673683926766285e-05,8.618890565633126e-05,2.0849109489021087e-05,3.232793722527691e-05,True,5.661048867003676e-16,1000,8000,0.00020690408146374043,3.232793722547706e-05,
analytic_single,428,True,1–<5%,2.5992033139839545,2,0.05,PASS_STABLE,True,True,True,True,1.3414875847488985e-15,0.0,0.0,0.0,7.673683926766285e-05,8.618890565633126e-05,2.0849109489021087e-05,3.232793722527691e-05,True,5.661048867003676e-16,1000,8000,0.00020690408146374043,3.232793722547706e-05,
analytic_single,434,True,5–<10%,9.892222666958318,1,0.02,PASS_STABLE,True,True,True,True,1.6690311775283582e-15,0.0,0.0,0.0,8.409384248735447e-05,6.32249968139906e-05,3.796189820191799e-05,3.321517462303667e-05,True,1.2523886564118045e-15,1000,8000,0.00031249649748415267,3.3215174623711995e-05,
analytic_single,434,True,5–<10%,9.892222666958318,1,0.05,PASS_STABLE,True,True,True,True,1.6690311775283582e-15,0.0,0.0,0.0,8.409384248735447e-05,6.32249968139906e-05,3.796189820191799e-05,3.321517462303667e-05,True,1.2523886564118045e-15,1000,8000,0.00031249649748415267,3.3215174623711995e-05,
analytic_single,437,True,<1%,0.7907374503202359,6,0.02,PASS_STABLE,True,True,True,True,1.807312143953211e-15,0.0,0.0,0.0,0.00015867802508594912,5.815287696266677e-05,1.1782225116918343e-05,3.5961800702841836e-05,True,1.680072297996111e-15,1000,8000,0.00029465870186754997,3.596180070379041e-05,
analytic_single,437,True,<1%,0.7907374503202359,6,0.05,PASS_STABLE,True,True,True,True,1.807312143953211e-15,0.0,0.0,0.0,0.00015867802508594912,5.815287696266677e-05,1.1782225116918343e-05,3.5961800702841836e-05,True,1.680072297996111e-15,1000,8000,0.00029465870186754997,3.596180070379041e-05,
analytic_single,448,True,5–<10%,7.289792104463713,1,0.02,PASS_STABLE,True,True,True,True,2.3733857464271978e-15,0.0,0.0,0.0,6.0657879571818055e-05,5.2888557321893766e-05,2.9798022230429444e-05,5.942967206470565e-05,True,2.2315206618374916e-15,1000,8000,0.0007925148732532271,5.942967206507071e-05,
analytic_single,448,True,5–<10%,7.289792104463713,1,0.05,PASS_STABLE,True,True,True,True,2.3733857464271978e-15,0.0,0.0,0.0,6.0657879571818055e-05,5.2888557321893766e-05,2.9798022230429444e-05,5.942967206470565e-05,True,2.2315206618374916e-15,1000,8000,0.0007925148732532271,5.942967206507071e-05,
analytic_single,450,True,5–<10%,8.219873813161147,1,0.02,PASS_STABLE,True,True,True,True,1.8477793714103673e-15,0.0,0.0,0.0,0.00013331308209445317,6.872702431520878e-05,7.961483355195435e-05,9.549792196380704e-05,True,1.0235750533041806e-15,1000,8000,0.0003141626489114551,9.549792196483062e-05,
analytic_single,450,True,5–<10%,8.219873813161147,1,0.05,PASS_STABLE,True,True,True,True,1.8477793714103673e-15,0.0,0.0,0.0,0.00013331308209445317,6.872702431520878e-05,7.961483355195435e-05,9.549792196380704e-05,True,1.0235750533041806e-15,1000,8000,0.0003141626489114551,9.549792196483062e-05,
analytic_single,456,True,≥10%,15.882426429631645,1,0.02,PASS_STABLE,True,True,True,True,2.288783399261119e-15,0.0,0.0,0.0,9.714412734778288e-05,6.502719769232657e-05,1.1489142836093757e-05,2.3558856679310587e-05,True,1.831026719408895e-15,1000,8000,0.0002235067306669193,2.355885668042081e-05,
analytic_single,456,True,≥10%,15.882426429631645,1,0.05,PASS_STABLE,True,True,True,True,2.288783399261119e-15,0.0,0.0,0.0,9.714412734778288e-05,6.502719769232657e-05,1.1489142836093757e-05,2.3558856679310587e-05,True,1.831026719408895e-15,1000,8000,0.0002235067306669193,2.355885668042081e-05,
analytic_single,492,True,5–<10%,8.10018318020788,1,0.02,PASS_STABLE,True,True,True,True,1.1801832636420706e-15,0.0,0.0,0.0,0.00012042930697876372,7.563186335668647e-05,6.268152515331152e-05,4.6284759078133527e-05,True,8.617648093045562e-16,1000,8000,0.0005175876233111383,4.628475907824455e-05,
analytic_single,492,True,5–<10%,8.10018318020788,1,0.05,PASS_STABLE,True,True,True,True,1.1801832636420706e-15,0.0,0.0,0.0,0.00012042930697876372,7.563186335668647e-05,6.268152515331152e-05,4.6284759078133527e-05,True,8.617648093045562e-16,1000,8000,0.0005175876233111383,4.628475907824455e-05,
analytic_single,494,True,1–<5%,1.0391391177161569,4,0.02,PASS_STABLE,True,True,True,True,2.010699415441723e-15,0.0,0.0,0.0,5.982671140245658e-05,1.662388849285739e-05,1.9682054513144347e-05,3.7995104942637464e-05,True,1.8906416838689214e-15,1000,8000,0.0002661663658786287,3.7995104943532554e-05,
analytic_single,494,True,1–<5%,1.0391391177161569,4,0.05,PASS_STABLE,True,True,True,True,2.010699415441723e-15,0.0,0.0,0.0,5.982671140245658e-05,1.662388849285739e-05,1.9682054513144347e-05,3.7995104942637464e-05,True,1.8906416838689214e-15,1000,8000,0.0002661663658786287,3.7995104943532554e-05,
analytic_single,506,True,5–<10%,8.590735145449695,1,0.02,PASS_STABLE,True,True,True,True,5.578801654593729e-16,0.0,0.0,0.0,0.0001139142884021205,8.277805533418384e-05,4.294107632406384e-05,3.7318769533287235e-05,True,5.551115123125783e-16,1000,8000,0.00029966156129065724,3.7318769533342746e-05,
analytic_single,506,True,5–<10%,8.590735145449695,1,0.05,PASS_STABLE,True,True,True,True,5.578801654593729e-16,0.0,0.0,0.0,0.0001139142884021205,8.277805533418384e-05,4.294107632406384e-05,3.7318769533287235e-05,True,5.551115123125783e-16,1000,8000,0.00029966156129065724,3.7318769533342746e-05,
analytic_single,531,True,1–<5%,3.4407957715101243,2,0.02,PASS_STABLE,True,True,True,True,1.837746106097754e-15,0.0,0.0,0.0,0.00019224913162766856,1.815258377408878e-05,6.461385246933014e-05,6.754887250917304e-05,True,1.2412670766236366e-15,1000,8000,0.00037670016121334687,6.75488725095107e-05,
analytic_single,531,True,1–<5%,3.4407957715101243,2,0.05,PASS_STABLE,True,True,True,True,1.837746106097754e-15,0.0,0.0,0.0,0.00019224913162766856,1.815258377408878e-05,6.461385246933014e-05,6.754887250917304e-05,True,1.2412670766236366e-15,1000,8000,0.00037670016121334687,6.75488725095107e-05,
analytic_single,532,True,1–<5%,2.6760806289904067,2,0.02,PASS_STABLE,True,True,True,True,1.2412670766236366e-15,0.0,0.0,0.0,0.00012718300661131212,7.960627479046046e-05,5.8324248799598083e-05,5.24349056350341e-05,True,1.072098405376252e-15,1000,8000,0.0004021587526265359,5.2434905635200634e-05,
analytic_single,532,True,1–<5%,2.6760806289904067,2,0.05,PASS_STABLE,True,True,True,True,1.2412670766236366e-15,0.0,0.0,0.0,0.00012718300661131212,7.960627479046046e-05,5.8324248799598083e-05,5.24349056350341e-05,True,1.072098405376252e-15,1000,8000,0.0004021587526265359,5.2434905635200634e-05,
analytic_single,536,True,5–<10%,5.107596334364486,1,0.02,PASS_STABLE,True,True,True,True,9.485749680535094e-16,0.0,0.0,0.0,0.00011879655481245205,5.116938167467281e-05,9.330724115294815e-05,6.933614331504675e-05,True,8.968100940422724e-16,1000,8000,0.0003265386342114985,6.933614331594356e-05,
analytic_single,536,True,5–<10%,5.107596334364486,1,0.05,PASS_STABLE,True,True,True,True,9.485749680535094e-16,0.0,0.0,0.0,0.00011879655481245205,5.116938167467281e-05,9.330724115294815e-05,6.933614331504675e-05,True,8.968100940422724e-16,1000,8000,0.0003265386342114985,6.933614331594356e-05,
analytic_single,547,True,5–<10%,5.150910846533712,1,0.02,PASS_STABLE,True,True,True,True,1.336885555457667e-15,0.0,0.0,0.0,0.00010874424584712395,0.00010259659876506359,2.0264102967186207e-05,2.153312499353227e-05,True,1.1762602059271538e-15,1000,8000,0.000414455672315824,2.1533124993615537e-05,
analytic_single,547,True,5–<10%,5.150910846533712,1,0.05,PASS_STABLE,True,True,True,True,1.336885555457667e-15,0.0,0.0,0.0,0.00010874424584712395,0.00010259659876506359,2.0264102967186207e-05,2.153312499353227e-05,True,1.1762602059271538e-15,1000,8000,0.000414455672315824,2.1533124993615537e-05,
analytic_single,564,True,≥10%,27.436619514228543,1,0.02,PASS_STABLE,True,True,True,True,1.4432899320127035e-15,0.0,0.0,0.0,2.2202296013078302e-05,1.0085973709884284e-05,5.826270892129412e-06,1.1697572232484453e-05,True,8.326672684688674e-16,1000,8000,0.0002032704699978682,1.1697572233155197e-05,
analytic_single,564,True,≥10%,27.436619514228543,1,0.05,PASS_STABLE,True,True,True,True,1.4432899320127035e-15,0.0,0.0,0.0,2.2202296013078302e-05,1.0085973709884284e-05,5.826270892129412e-06,1.1697572232484453e-05,True,8.326672684688674e-16,1000,8000,0.0002032704699978682,1.1697572233155197e-05,
analytic_single,573,True,1–<5%,1.5365454027195575,2,0.02,PASS_STABLE,True,True,True,True,1.1957467920563633e-15,0.0,0.0,0.0,4.529426086998327e-05,2.83273486503474e-05,4.504373271254677e-05,2.1934164998382016e-05,True,1.159106867033638e-15,1000,8000,0.00020395871432796702,2.1934164999541123e-05,
analytic_single,573,True,1–<5%,1.5365454027195575,2,0.05,PASS_STABLE,True,True,True,True,1.1957467920563633e-15,0.0,0.0,0.0,4.529426086998327e-05,2.83273486503474e-05,4.504373271254677e-05,2.1934164998382016e-05,True,1.159106867033638e-15,1000,8000,0.00020395871432796702,2.1934164999541123e-05,
analytic_single,575,True,5–<10%,6.193707897749574,1,0.02,PASS_STABLE,True,True,True,True,1.0235750533041806e-15,0.0,0.0,0.0,0.0001373189535547131,4.0103487171510644e-05,2.7368331959325828e-05,4.305574436795178e-05,True,8.671119018262734e-16,1000,8000,0.0003508135139948682,4.3055744368200034e-05,
analytic_single,575,True,5–<10%,6.193707897749574,1,0.05,PASS_STABLE,True,True,True,True,1.0235750533041806e-15,0.0,0.0,0.0,0.0001373189535547131,4.0103487171510644e-05,2.7368331959325828e-05,4.305574436795178e-05,True,8.671119018262734e-16,1000,8000,0.0003508135139948682,4.3055744368200034e-05,
analytic_single,579,True,<1%,0.19677876751828588,2,0.02,PASS_STABLE,True,True,True,True,1.1157603309187458e-15,0.0,0.0,0.0,0.00012632531288397567,0.00012426857699234146,2.5573690642740945e-05,4.251949197902497e-05,True,7.468261590855957e-16,1000,8000,0.00042062526911669057,4.251949197949599e-05,
analytic_single,579,True,<1%,0.19677876751828588,2,0.05,PASS_STABLE,True,True,True,True,1.1157603309187458e-15,0.0,0.0,0.0,0.00012632531288397567,0.00012426857699234146,2.5573690642740945e-05,4.251949197902497e-05,True,7.468261590855957e-16,1000,8000,0.00042062526911669057,4.251949197949599e-05,
analytic_single,591,True,≥10%,17.122766825872308,1,0.02,PASS_STABLE,True,True,True,True,2.112343365827712e-15,0.0,0.0,0.0,5.570653170298534e-05,2.8809829522958347e-05,2.841201078583554e-05,3.621001806701506e-05,True,4.996003610813204e-16,1000,8000,0.00024194789999619677,3.621001806733874e-05,
analytic_single,591,True,≥10%,17.122766825872308,1,0.05,PASS_STABLE,True,True,True,True,2.112343365827712e-15,0.0,0.0,0.0,5.570653170298534e-05,2.8809829522958347e-05,2.841201078583554e-05,3.621001806701506e-05,True,4.996003610813204e-16,1000,8000,0.00024194789999619677,3.621001806733874e-05,
analytic_single,601,True,5–<10%,7.669167018272668,1,0.02,PASS_STABLE,True,True,True,True,1.602148379482783e-15,0.0,0.0,0.0,8.672524969463745e-05,7.484239284179696e-05,2.2341107523318013e-05,2.868362934260876e-05,True,1.4812222630807097e-15,1000,8000,0.0004301505866706575,2.8683629343180955e-05,
analytic_single,601,True,5–<10%,7.669167018272668,1,0.05,PASS_STABLE,True,True,True,True,1.602148379482783e-15,0.0,0.0,0.0,8.672524969463745e-05,7.484239284179696e-05,2.2341107523318013e-05,2.868362934260876e-05,True,1.4812222630807097e-15,1000,8000,0.0004301505866706575,2.8683629343180955e-05,
analytic_single,606,True,<1%,0.6292891257963469,3,0.02,PASS_STABLE,True,True,True,True,2.0740677722252305e-15,0.0,0.0,0.0,5.033181136394897e-05,5.855427346465833e-05,1.6672739549094547e-05,3.0646162242782866e-05,True,1.047382306668854e-15,1000,8000,0.0006631520607421885,3.064616224303112e-05,
analytic_single,606,True,<1%,0.6292891257963469,3,0.05,PASS_STABLE,True,True,True,True,2.0740677722252305e-15,0.0,0.0,0.0,5.033181136394897e-05,5.855427346465833e-05,1.6672739549094547e-05,3.0646162242782866e-05,True,1.047382306668854e-15,1000,8000,0.0006631520607421885,3.064616224303112e-05,
analytic_single,607,True,1–<5%,2.472444218633581,3,0.02,PASS_STABLE,True,True,True,True,9.036560719766055e-16,0.0,0.0,0.0,0.00017106095298007488,0.0001243271887361625,5.0007504645481196e-05,2.4228515343089223e-05,True,6.106226635438361e-16,1000,8000,0.0005005896896051428,2.4228515343533312e-05,
analytic_single,607,True,1–<5%,2.472444218633581,3,0.05,PASS_STABLE,True,True,True,True,9.036560719766055e-16,0.0,0.0,0.0,0.00017106095298007488,0.0001243271887361625,5.0007504645481196e-05,2.4228515343089223e-05,True,6.106226635438361e-16,1000,8000,0.0005005896896051428,2.4228515343533312e-05,
analytic_single,641,True,≥10%,12.122275897003956,1,0.02,PASS_STABLE,True,True,True,True,1.3732700395566711e-15,0.0,0.0,0.0,5.502604498104559e-05,4.063233153304368e-05,3.527478265189714e-05,2.3075412888045384e-05,True,7.850462293418876e-16,1000,8000,0.00017626401197469622,2.3075412888790142e-05,
analytic_single,641,True,≥10%,12.122275897003956,1,0.05,PASS_STABLE,True,True,True,True,1.3732700395566711e-15,0.0,0.0,0.0,5.502604498104559e-05,4.063233153304368e-05,3.527478265189714e-05,2.3075412888045384e-05,True,7.850462293418876e-16,1000,8000,0.00017626401197469622,2.3075412888790142e-05,
analytic_single,647,True,<1%,0.7250162022611367,4,0.02,PASS_STABLE,True,True,True,True,1.1710090180710446e-15,0.0,0.0,0.0,0.00010795307407489829,9.767194608899634e-05,3.850721935247168e-05,3.2576608783513416e-05,True,1.047382306668854e-15,1000,8000,0.00044139800700600566,3.257660878356893e-05,
analytic_single,647,True,<1%,0.7250162022611367,4,0.05,PASS_STABLE,True,True,True,True,1.1710090180710446e-15,0.0,0.0,0.0,0.00010795307407489829,9.767194608899634e-05,3.850721935247168e-05,3.2576608783513416e-05,True,1.047382306668854e-15,1000,8000,0.00044139800700600566,3.257660878356893e-05,
analytic_single,648,True,5–<10%,7.869213703121788,1,0.02,PASS_STABLE,True,True,True,True,8.671119018262734e-16,0.0,0.0,0.0,0.0001339986283213914,6.682781980701305e-05,8.866056332415774e-05,7.521725643925172e-05,True,8.010741897413915e-16,1000,8000,0.0006364539777747088,7.521725643981782e-05,
analytic_single,648,True,5–<10%,7.869213703121788,1,0.05,PASS_STABLE,True,True,True,True,8.671119018262734e-16,0.0,0.0,0.0,0.0001339986283213914,6.682781980701305e-05,8.866056332415774e-05,7.521725643925172e-05,True,8.010741897413915e-16,1000,8000,0.0006364539777747088,7.521725643981782e-05,
analytic_single,660,True,<1%,0.8410382801301565,3,0.02,PASS_STABLE,True,True,True,True,1.159106867033638e-15,0.0,0.0,0.0,0.00015761013821919887,2.9739389671918188e-05,2.973702643243951e-05,4.844374656482621e-05,True,1.1060518526157679e-15,1000,8000,0.0004774416704834911,4.844374656593226e-05,
analytic_single,660,True,<1%,0.8410382801301565,3,0.05,PASS_STABLE,True,True,True,True,1.159106867033638e-15,0.0,0.0,0.0,0.00015761013821919887,2.9739389671918188e-05,2.973702643243951e-05,4.844374656482621e-05,True,1.1060518526157679e-15,1000,8000,0.0004774416704834911,4.844374656593226e-05,
analytic_single,690,True,<1%,0.24882735535982145,3,0.02,PASS_STABLE,True,True,True,True,1.1322097734007351e-15,0.0,0.0,0.0,9.954478469469148e-05,5.480270080217589e-05,3.4523761048448214e-05,3.598404342617682e-05,True,1.1157603309187458e-15,1000,8000,0.0006570859519769061,3.5984043426977414e-05,
analytic_single,690,True,<1%,0.24882735535982145,3,0.05,PASS_STABLE,True,True,True,True,1.1322097734007351e-15,0.0,0.0,0.0,9.954478469469148e-05,5.480270080217589e-05,3.4523761048448214e-05,3.598404342617682e-05,True,1.1157603309187458e-15,1000,8000,0.0006570859519769061,3.5984043426977414e-05,
analytic_single,710,True,<1%,0.696593073865719,3,0.02,PASS_STABLE,True,True,True,True,1.5895974606912448e-15,0.0,0.0,0.0,0.00018240304188880846,0.00011089853082775517,4.111250283422679e-05,3.197290164290994e-05,True,1.370181195969598e-15,1000,8000,0.0004984249944861549,3.1972901644280124e-05,
analytic_single,710,True,<1%,0.696593073865719,3,0.05,PASS_STABLE,True,True,True,True,1.5895974606912448e-15,0.0,0.0,0.0,0.00018240304188880846,0.00011089853082775517,4.111250283422679e-05,3.197290164290994e-05,True,1.370181195969598e-15,1000,8000,0.0004984249944861549,3.1972901644280124e-05,
analytic_single,712,True,5–<10%,9.459526350917315,1,0.02,PASS_STABLE,True,True,True,True,9.820925191391734e-16,0.0,0.0,0.0,5.065720250653489e-05,4.427155501481541e-05,1.686102516359066e-05,2.986448161466486e-05,True,7.850462293418876e-16,1000,8000,0.000396533640557757,2.9864481614913112e-05,
analytic_single,712,True,5–<10%,9.459526350917315,1,0.05,PASS_STABLE,True,True,True,True,9.820925191391734e-16,0.0,0.0,0.0,5.065720250653489e-05,4.427155501481541e-05,1.686102516359066e-05,2.986448161466486e-05,True,7.850462293418876e-16,1000,8000,0.000396533640557757,2.9864481614913112e-05,
analytic_single,722,True,<1%,0.5882406019554215,3,0.02,PASS_STABLE,True,True,True,True,1.2658490090568385e-15,0.0,0.0,0.0,0.0001554131028998185,7.77283167449875e-05,8.186813176267526e-05,6.524132939760066e-05,True,6.497413668604471e-16,1000,8000,0.00037516582639533514,6.524132939784892e-05,
analytic_single,722,True,<1%,0.5882406019554215,3,0.05,PASS_STABLE,True,True,True,True,1.2658490090568385e-15,0.0,0.0,0.0,0.0001554131028998185,7.77283167449875e-05,8.186813176267526e-05,6.524132939760066e-05,True,6.497413668604471e-16,1000,8000,0.00037516582639533514,6.524132939784892e-05,
analytic_single,731,True,<1%,0.16779682548254038,2,0.02,PASS_STABLE,True,True,True,True,1.916542091876757e-15,0.0,0.0,0.0,0.00011367441579958009,3.7396212057063294e-05,5.2071107711619785e-05,6.525932101883512e-05,True,1.1322097734007351e-15,1000,8000,0.000486639837617646,6.525932101959016e-05,
analytic_single,731,True,<1%,0.16779682548254038,2,0.05,PASS_STABLE,True,True,True,True,1.916542091876757e-15,0.0,0.0,0.0,0.00011367441579958009,3.7396212057063294e-05,5.2071107711619785e-05,6.525932101883512e-05,True,1.1322097734007351e-15,1000,8000,0.000486639837617646,6.525932101959016e-05,
analytic_single,749,True,<1%,0.1049567955158316,3,0.02,PASS_STABLE,True,True,True,True,1.3092278833360677e-15,0.0,0.0,0.0,0.0001334371640979704,0.00015092822790444422,1.6256399516775323e-05,2.5321500876318882e-05,True,1.2412670766236366e-15,1000,8000,0.0004878189128896025,2.5321500876749765e-05,
analytic_single,749,True,<1%,0.1049567955158316,3,0.05,PASS_STABLE,True,True,True,True,1.3092278833360677e-15,0.0,0.0,0.0,0.0001334371640979704,0.00015092822790444422,1.6256399516775323e-05,2.5321500876318882e-05,True,1.2412670766236366e-15,1000,8000,0.0004878189128896025,2.5321500876749765e-05,
analytic_single,776,True,5–<10%,6.1811849386942415,1,0.02,PASS_STABLE,True,True,True,True,1.0532500405730103e-15,0.0,0.0,0.0,0.00013057022179210927,9.671295426581596e-05,2.908287178890166e-05,3.171473019074453e-05,True,7.468261590855957e-16,1000,8000,0.00038782446292108075,3.171473019080004e-05,
analytic_single,776,True,5–<10%,6.1811849386942415,1,0.05,PASS_STABLE,True,True,True,True,1.0532500405730103e-15,0.0,0.0,0.0,0.00013057022179210927,9.671295426581596e-05,2.908287178890166e-05,3.171473019074453e-05,True,7.468261590855957e-16,1000,8000,0.00038782446292108075,3.171473019080004e-05,
analytic_single,777,True,1–<5%,2.819408882411579,2,0.02,PASS_STABLE,True,True,True,True,1.1957467920563633e-15,0.0,0.0,0.0,7.450808520326272e-05,6.680307545346345e-05,2.7031590480056804e-05,3.090577582305579e-05,True,4.710277376051325e-16,1000,8000,0.0003129296405512077,3.090577582349988e-05,
analytic_single,777,True,1–<5%,2.819408882411579,2,0.05,PASS_STABLE,True,True,True,True,1.1957467920563633e-15,0.0,0.0,0.0,7.450808520326272e-05,6.680307545346345e-05,2.7031590480056804e-05,3.090577582305579e-05,True,4.710277376051325e-16,1000,8000,0.0003129296405512077,3.090577582349988e-05,
analytic_single,784,True,5–<10%,9.158583996832311,1,0.02,PASS_STABLE,True,True,True,True,1.047382306668854e-15,0.0,0.0,0.0,8.380332174868652e-05,6.372023594459757e-05,3.863213494356051e-05,4.6770408231097175e-05,True,8.455206652451151e-16,1000,8000,0.00018709802655149754,4.6770408231411194e-05,
analytic_single,784,True,5–<10%,9.158583996832311,1,0.05,PASS_STABLE,True,True,True,True,1.047382306668854e-15,0.0,0.0,0.0,8.380332174868652e-05,6.372023594459757e-05,3.863213494356051e-05,4.6770408231097175e-05,True,8.455206652451151e-16,1000,8000,0.00018709802655149754,4.6770408231411194e-05,
analytic_single,789,True,5–<10%,6.30411347559779,1,0.02,PASS_STABLE,True,True,True,True,2.402421040812719e-15,0.0,0.0,0.0,0.00011973547622295485,8.312878329941729e-05,3.168767026318898e-05,3.310462881226021e-05,True,2.065134201172189e-15,1000,8000,0.0002198022789698152,3.3104628814325344e-05,
analytic_single,789,True,5–<10%,6.30411347559779,1,0.05,PASS_STABLE,True,True,True,True,2.402421040812719e-15,0.0,0.0,0.0,0.00011973547622295485,8.312878329941729e-05,3.168767026318898e-05,3.310462881226021e-05,True,2.065134201172189e-15,1000,8000,0.0002198022789698152,3.3104628814325344e-05,
analytic_single,792,True,5–<10%,8.77467324034803,1,0.02,PASS_STABLE,True,True,True,True,2.288783399261119e-15,0.0,0.0,0.0,7.400999778735135e-05,7.336442102592557e-05,6.920865867937442e-05,3.3771794782359906e-05,True,1.6910413304902302e-15,1000,8000,0.00034520077763043096,3.377179478405095e-05,
analytic_single,792,True,5–<10%,8.77467324034803,1,0.05,PASS_STABLE,True,True,True,True,2.288783399261119e-15,0.0,0.0,0.0,7.400999778735135e-05,7.336442102592557e-05,6.920865867937442e-05,3.3771794782359906e-05,True,1.6910413304902302e-15,1000,8000,0.00034520077763043096,3.377179478405095e-05,
analytic_single,797,True,1–<5%,4.816414453621706,2,0.02,PASS_STABLE,True,True,True,True,9.930136612989092e-16,0.0,0.0,0.0,7.974911477866548e-05,5.182416569145262e-05,3.2053931794717915e-05,3.33097490491499e-05,True,8.08254562088053e-16,1000,8000,0.0006450381999902432,3.330974904920541e-05,
analytic_single,797,True,1–<5%,4.816414453621706,2,0.05,PASS_STABLE,True,True,True,True,9.930136612989092e-16,0.0,0.0,0.0,7.974911477866548e-05,5.182416569145262e-05,3.2053931794717915e-05,3.33097490491499e-05,True,8.08254562088053e-16,1000,8000,0.0006450381999902432,3.330974904920541e-05,
analytic_single,804,True,≥10%,21.7627755810782,1,0.02,PASS_STABLE,True,True,True,True,1.6910413304902302e-15,0.0,0.0,0.0,3.318767714298277e-05,2.2210016134933205e-05,6.40863115366696e-05,5.006369592926812e-05,True,1.5895974606912448e-15,1000,8000,0.00012361709469888252,5.0063695930448304e-05,
analytic_single,804,True,≥10%,21.7627755810782,1,0.05,PASS_STABLE,True,True,True,True,1.6910413304902302e-15,0.0,0.0,0.0,3.318767714298277e-05,2.2210016134933205e-05,6.40863115366696e-05,5.006369592926812e-05,True,1.5895974606912448e-15,1000,8000,0.00012361709469888252,5.0063695930448304e-05,
analytic_single,815,True,<1%,0.8020767393319486,3,0.02,PASS_STABLE,True,True,True,True,1.807312143953211e-15,0.0,0.0,0.0,0.00011977886135723932,9.016336371272474e-05,3.52536792471976e-05,1.9616568934573918e-05,True,1.6690311775283582e-15,1000,8000,0.00012258825494724116,1.9616568935276084e-05,
analytic_single,815,True,<1%,0.8020767393319486,3,0.05,PASS_STABLE,True,True,True,True,1.807312143953211e-15,0.0,0.0,0.0,0.00011977886135723932,9.016336371272474e-05,3.52536792471976e-05,1.9616568934573918e-05,True,1.6690311775283582e-15,1000,8000,0.00012258825494724116,1.9616568935276084e-05,
analytic_single,820,True,<1%,0.19004055754950003,2,0.02,PASS_STABLE,True,True,True,True,1.7979101253009106e-15,0.0,0.0,0.0,7.359350452899654e-05,1.866658031209929e-05,1.5303492279433274e-05,2.24682765742028e-05,True,1.4936523181711914e-15,1000,8000,0.00023227135143377868,2.2468276574987846e-05,
analytic_single,820,True,<1%,0.19004055754950003,2,0.05,PASS_STABLE,True,True,True,True,1.7979101253009106e-15,0.0,0.0,0.0,7.359350452899654e-05,1.866658031209929e-05,1.5303492279433274e-05,2.24682765742028e-05,True,1.4936523181711914e-15,1000,8000,0.00023227135143377868,2.2468276574987846e-05,
analytic_single,822,True,5–<10%,7.305049496589954,1,0.02,PASS_STABLE,True,True,True,True,1.6392246515987586e-15,0.0,0.0,0.0,0.0001254186187654287,0.0001116354378745349,3.082316861203027e-05,3.7338081379160864e-05,True,1.5463617361248926e-15,1000,8000,0.00022924457457438785,3.7338081379827e-05,
analytic_single,822,True,5–<10%,7.305049496589954,1,0.05,PASS_STABLE,True,True,True,True,1.6392246515987586e-15,0.0,0.0,0.0,0.0001254186187654287,0.0001116354378745349,3.082316861203027e-05,3.7338081379160864e-05,True,1.5463617361248926e-15,1000,8000,0.00022924457457438785,3.7338081379827e-05,
