trial_id,layout_index,initial_sigma,repeat_index,offset_x,offset_y,in_sample,gap_bin,gap_percent,n_candidates,method,tolerance,finite,visited_count,success,worst_distance,path_length,first_visit_order,order_ambiguous,order_in_nominal_candidate_set,target_1_distance,target_2_distance,target_3_distance,target_4_distance
3334,820,0.01,12,0.0031801386222800316,0.0034328613056015494,True,<1%,0.19004055754950003,2,analytic_single,0.02,True,4,True,0.0013094984825021598,0.8860316248728262,3→1→4→2,False,True,0.0010282592254013685,0.00020621129617941312,0.0013094984825021598,5.336495826821608e-05
3334,820,0.01,12,0.0031801386222800316,0.0034328613056015494,True,<1%,0.19004055754950003,2,analytic_single,0.05,True,4,True,0.0013094984825021598,0.8860316248728262,3→1→4→2,False,True,0.0010282592254013685,0.00020621129617941312,0.0013094984825021598,5.336495826821608e-05
3335,820,0.01,13,0.005868702462255789,0.004227660478115713,True,<1%,0.19004055754950003,2,analytic_single,0.02,True,4,True,0.002553096145109086,0.8854981721034303,3→1→4→2,False,True,0.0015653972387007114,0.0002889760100096508,0.002553096145109086,0.00010463016021267984
3335,820,0.01,13,0.005868702462255789,0.004227660478115713,True,<1%,0.19004055754950003,2,analytic_single,0.05,True,4,True,0.002553096145109086,0.8854981721034303,3→1→4→2,False,True,0.0015653972387007114,0.0002889760100096508,0.002553096145109086,0.00010463016021267984
3336,820,0.01,14,0.0013480406944044506,-0.0038107167282596293,True,<1%,0.19004055754950003,2,analytic_single,0.02,True,4,True,0.0008658757620572608,0.8914915389333227,3→1→4→2,False,True,0.0008658757620572608,0.0003988397212340918,0.0005377264812121529,0.0007582027912119421
3336,820,0.01,14,0.0013480406944044506,-0.0038107167282596293,True,<1%,0.19004055754950003,2,analytic_single,0.05,True,4,True,0.0008658757620572608,0.8914915389333227,3→1→4→2,False,True,0.0008658757620572608,0.0003988397212340918,0.0005377264812121529,0.0007582027912119421
3337,820,0.01,15,0.006061518635806659,0.007583207107655843,True,<1%,0.19004055754950003,2,analytic_single,0.02,True,4,True,0.0024455672052681836,0.8829579402924248,3→1→4→2,False,True,0.002009333381592361,0.0005652048605283828,0.0024455672052681836,0.00022390314844591242
3337,820,0.01,15,0.006061518635806659,0.007583207107655843,True,<1%,0.19004055754950003,2,analytic_single,0.05,True,4,True,0.0024455672052681836,0.8829579402924248,3→1→4→2,False,True,0.002009333381592361,0.0005652048605283828,0.0024455672052681836,0.00022390314844591242
3338,820,0.01,16,0.0038059761006539977,0.0013766008977015149,True,<1%,0.19004055754950003,2,analytic_single,0.02,True,4,True,0.0017344311664468323,0.8876081942638072,3→1→4→2,False,True,0.0009686670788964627,4.188533218282125e-05,0.0017344311664468323,0.00021388514481734006
3338,820,0.01,16,0.0038059761006539977,0.0013766008977015149,True,<1%,0.19004055754950003,2,analytic_single,0.05,True,4,True,0.0017344311664468323,0.8876081942638072,3→1→4→2,False,True,0.0009686670788964627,4.188533218282125e-05,0.0017344311664468323,0.00021388514481734006
3339,820,0.01,17,0.010620441227950098,0.00675070293466342,True,<1%,0.19004055754950003,2,analytic_single,0.02,True,4,True,0.004696837961445172,0.8837290512559802,3→1→4→2,False,True,0.002640472004331256,0.0005272315186782864,0.004696837961445172,0.00026934601656970617
3339,820,0.01,17,0.010620441227950098,0.00675070293466342,True,<1%,0.19004055754950003,2,analytic_single,0.05,True,4,True,0.004696837961445172,0.8837290512559802,3→1→4→2,False,True,0.002640472004331256,0.0005272315186782864,0.004696837961445172,0.00026934601656970617
3340,820,0.01,18,0.0042516909363912335,0.030040395279147605,True,<1%,0.19004055754950003,2,analytic_single,0.02,True,4,True,0.004823927231559132,0.8659253353173234,3→1→4→2,False,True,0.004823927231559132,0.0023916945191568588,0.0001552131434419455,0.002714034044213085
3340,820,0.01,18,0.0042516909363912335,0.030040395279147605,True,<1%,0.19004055754950003,2,analytic_single,0.05,True,4,True,0.004823927231559132,0.8659253353173234,3→1→4→2,False,True,0.004823927231559132,0.0023916945191568588,0.0001552131434419455,0.002714034044213085
3341,820,0.01,19,-0.010134974579842795,0.0017286551713841059,True,<1%,0.19004055754950003,2,analytic_single,0.02,True,4,True,0.004957962564555453,0.8871101632376532,3→1→4→2,False,True,0.0011738205908245131,0.000765480338816018,0.004957962564555453,3.297570419026407e-05
3341,820,0.01,19,-0.010134974579842795,0.0017286551713841059,True,<1%,0.19004055754950003,2,analytic_single,0.05,True,4,True,0.004957962564555453,0.8871101632376532,3→1→4→2,False,True,0.0011738205908245131,0.000765480338816018,0.004957962564555453,3.297570419026407e-05
3342,820,0.05,0,0.029728928956758396,-0.06616402793582793,True,<1%,0.19004055754950003,2,analytic_single,0.02,True,4,True,0.01373799680036742,0.9402927567291013,3→1→4→2,False,True,0.01373799680036742,0.005360135262476312,0.009853952860406917,0.009988938321836867
3342,820,0.05,0,0.029728928956758396,-0.06616402793582793,True,<1%,0.19004055754950003,2,analytic_single,0.05,True,4,True,0.01373799680036742,0.9402927567291013,3→1→4→2,False,True,0.01373799680036742,0.005360135262476312,0.009853952860406917,0.009988938321836867
3343,820,0.05,1,0.03853959337143474,-0.012110498611351196,True,<1%,0.19004055754950003,2,analytic_single,0.02,True,4,True,0.009513680471763727,0.8994673983141455,3→1→4→2,False,True,0.008271820929491337,0.0008438198499930739,0.009513680471763727,0.00472722936076252
3343,820,0.05,1,0.03853959337143474,-0.012110498611351196,True,<1%,0.19004055754950003,2,analytic_single,0.05,True,4,True,0.009513680471763727,0.8994673983141455,3→1→4→2,False,True,0.008271820929491337,0.0008438198499930739,0.009513680471763727,0.00472722936076252
